id,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,Class
15874,8805,160.802659,71.019835,0.897183,9078,105.881416,0.569682,382.79,0.755124,2.264194,Gonen
14654,9044,160.884892,72.425031,0.892945,9250,107.3088,0.565604,382.791,0.775616,2.221399,Gonen
14868,8983,160.969841,72.210262,0.893735,9232,106.946299,0.789645,382.793,0.770377,2.229182,Gonen
16627,8165,155.494394,67.623642,0.900481,8440,101.960781,0.566385,382.805,0.700182,2.299409,Gonen
11140,9226,157.95334,75.504815,0.878349,9488,108.383154,0.57807,382.807,0.791159,2.091964,Gonen
16363,8880,161.665358,70.733049,0.899205,9097,106.331402,0.557439,382.823,0.761424,2.28557,Gonen
13770,8910,158.891946,72.457712,0.88997,9192,106.510865,0.683754,382.835,0.763949,2.192892,Gonen
17261,8952,164.232366,70.152214,0.90418,9118,106.761606,0.817684,382.842,0.767522,2.341086,Gonen
13637,9196,160.990836,73.556724,0.889518,9355,108.206797,0.667829,382.852,0.788401,2.188662,Gonen
18125,8232,165.523108,63.797745,0.922737,8423,102.378259,0.529321,382.855,0.705743,2.594498,Gonen
17469,8553,161.408445,68.423215,0.905703,8823,104.355248,0.726925,382.859,0.733248,2.358972,Gonen
15639,8841,160.190189,71.029932,0.896319,9009,106.097647,0.793128,382.86,0.757934,2.255249,Gonen
14463,8617,156.750491,70.784824,0.892232,8785,104.744953,0.60432,382.862,0.738723,2.214465,Gonen
14623,8866,159.340045,71.76785,0.892823,9104,106.24755,0.603129,382.862,0.760069,2.220215,Gonen
9270,7135,173.357653,53.831946,0.950565,7310,95.31298,0.696233,382.867,0.611657,3.220349,Jasmine
13207,9124,159.526876,73.36747,0.887967,9300,107.782362,0.674453,382.868,0.782163,2.174354,Gonen
7337,9591,156.179801,79.120087,0.862183,9788,110.506292,0.798452,382.875,0.822166,1.973959,Gonen
14610,8945,160.2953,72.210626,0.892784,9244,106.719856,0.580543,382.878,0.766778,2.21983,Gonen
14488,8872,159.197777,71.862698,0.892319,9180,106.283495,0.65044,382.885,0.760492,2.215305,Gonen
9531,7028,172.899106,53.203434,0.951479,7298,94.5956,0.488802,382.886,0.602425,3.249773,Jasmine
13051,8997,158.663821,73.135856,0.887427,9271,107.029604,0.593822,382.89,0.771187,2.16944,Gonen
6344,7287,168.499892,56.038149,0.943078,7506,96.322877,0.627811,382.892,0.624606,3.006878,Jasmine
10215,6921,173.360501,51.734492,0.954434,7116,93.872738,0.484392,382.895,0.593225,3.350966,Jasmine
13965,9209,161.297459,73.358917,0.890591,9392,108.283253,0.80442,382.909,0.78928,2.198744,Gonen
18111,8054,163.495729,63.958649,0.920308,8356,101.265351,0.600328,382.91,0.690284,2.556272,Gonen
1157,7374,159.211603,60.329449,0.925427,7639,96.896173,0.501121,382.912,0.631997,2.639036,Jasmine
17010,9094,164.42611,70.827888,0.902467,9250,107.60502,0.654999,382.918,0.779387,2.321488,Gonen
2588,7347,162.857714,58.660866,0.932876,7649,96.718617,0.55195,382.919,0.62966,2.776258,Jasmine
13631,9148,160.558371,73.369143,0.889486,9376,107.924026,0.788145,382.925,0.783986,2.188364,Gonen
13703,9171,160.85776,73.433596,0.889717,9375,108.059613,0.744158,382.934,0.785921,2.19052,Gonen
17548,8864,163.952145,69.219011,0.906507,9057,106.235565,0.635412,382.935,0.759608,2.3686,Gonen
17779,8744,164.436428,68.40433,0.909368,8943,105.514011,0.691772,382.942,0.749297,2.403889,Gonen
16136,8884,161.527479,70.990395,0.898245,9038,106.355348,0.560469,382.947,0.761274,2.275343,Gonen
12111,9096,157.844915,73.966823,0.883408,9240,107.616852,0.821235,382.95,0.779428,2.133996,Gonen
15444,8784,159.40367,70.885301,0.895684,9023,105.755076,0.621392,382.952,0.752685,2.248755,Gonen
953,7277,156.194801,59.985704,0.923315,7508,96.256762,0.518453,382.954,0.623547,2.603867,Jasmine
12163,9081,158.162589,74.028423,0.883701,9315,107.528081,0.58572,382.964,0.778086,2.136512,Gonen
10364,6626,171.565732,50.769779,0.955213,6843,91.850341,0.42336,382.971,0.567714,3.379289,Jasmine
14700,9071,161.293783,72.544778,0.893145,9269,107.46886,0.58073,382.972,0.777197,2.223369,Gonen
16719,8800,162.031325,70.307453,0.900955,9029,105.851349,0.797101,382.974,0.75397,2.304611,Gonen
10902,9361,158.355789,75.998057,0.877312,9601,109.173236,0.714362,382.975,0.802031,2.083682,Gonen
16696,8790,161.745406,70.216709,0.900856,9073,105.791189,0.747068,382.975,0.753109,2.303517,Gonen
13895,8896,158.570476,72.191036,0.890358,9123,106.427153,0.636156,382.977,0.762183,2.19654,Gonen
14444,8837,159.000194,71.814863,0.892187,9075,106.073644,0.599281,382.995,0.757057,2.214029,Gonen
11254,9307,158.283121,75.524214,0.878824,9566,108.857891,0.705717,383,0.7973,2.095793,Gonen
17183,8625,161.428457,69.164064,0.903565,8870,104.793564,0.779837,383,0.738876,2.333993,Gonen
13713,9110,160.581493,73.295305,0.889756,9361,107.699639,0.584461,383.002,0.780416,2.190884,Gonen
16629,9036,163.433756,71.068357,0.900505,9175,107.261328,0.56574,383.015,0.774024,2.29967,Gonen
12470,9199,159.383947,74.201464,0.885021,9390,108.224445,0.619586,383.018,0.787974,2.147989,Gonen
14541,9224,161.856165,73.003016,0.892506,9353,108.371406,0.614933,383.019,0.790112,2.217116,Gonen
17365,8859,163.848699,69.712719,0.904972,9047,106.205598,0.553411,383.023,0.758831,2.350342,Gonen
10958,9188,157.249551,75.406403,0.877524,9446,108.15972,0.589201,383.029,0.786987,2.085361,Gonen
15312,9060,161.840069,72.120772,0.895217,9229,107.403679,0.67967,383.033,0.776007,2.244015,Gonen
11855,9379,160.156551,75.431518,0.882141,9548,109.278148,0.623687,383.035,0.803322,2.123205,Gonen
11160,9133,157.354299,75.183223,0.878471,9383,107.835508,0.631867,383.042,0.782223,2.092944,Gonen
10986,9181,157.150253,75.320492,0.877657,9511,108.11851,0.598657,383.044,0.786326,2.086421,Gonen
12017,9097,158.155884,74.266043,0.882893,9364,107.622768,0.595042,383.044,0.779131,2.129585,Gonen
12998,9015,158.90485,73.312944,0.887211,9302,107.136616,0.58501,383.047,0.772096,2.167487,Gonen
8083,9371,155.450225,77.6937,0.866142,9571,109.231533,0.697299,383.05,0.802574,2.000809,Gonen
17547,8717,163.384101,68.983352,0.906495,8914,105.350981,0.564426,383.069,0.746488,2.368457,Gonen
13838,9028,159.641495,72.722176,0.890218,9277,107.213836,0.697251,383.074,0.773101,2.195224,Gonen
5181,7199,165.859349,56.43041,0.940342,7463,95.739498,0.540831,383.075,0.616474,2.939184,Jasmine
12196,8909,157.215784,73.531879,0.88388,9245,106.504888,0.591999,383.093,0.762835,2.138063,Gonen
14318,9133,161.222137,72.943143,0.891795,9330,107.835508,0.615141,383.102,0.781978,2.210244,Gonen
17041,8794,162.436727,69.896916,0.902685,8994,105.815257,0.785179,383.107,0.752933,2.323947,Gonen
1490,7039,156.589236,58.402422,0.927845,7417,94.6696,0.524281,383.118,0.602637,2.681211,Jasmine
12626,8817,156.421384,72.631956,0.88566,9068,105.953542,0.592819,383.119,0.754855,2.153617,Gonen
15112,8951,161.009276,71.978599,0.894511,9162,106.755642,0.592939,383.119,0.766327,2.236905,Gonen
13118,9107,159.854422,73.611302,0.887665,9372,107.681904,0.790538,383.123,0.779666,2.171602,Gonen
14386,8871,159.284832,72.004637,0.891993,9198,106.277505,0.710817,383.132,0.759426,2.212147,Gonen
15318,8709,158.933681,70.819641,0.895236,9033,105.302627,0.575193,383.134,0.74555,2.244203,Gonen
15756,8589,158.65138,70.201539,0.896774,8889,104.574636,0.647738,383.141,0.73525,2.259942,Gonen
15220,9212,162.381962,72.475274,0.89487,9327,108.30089,0.61627,383.143,0.788573,2.240515,Gonen
14436,8963,159.863968,72.214346,0.892158,9218,106.827178,0.599612,383.144,0.767254,2.213743,Gonen
7898,7217,170.535481,54.926921,0.946711,7399,95.859114,0.462036,383.146,0.617786,3.10477,Jasmine
10316,6910,173.789115,51.569484,0.95496,7051,93.798109,0.423848,383.148,0.5915,3.369999,Jasmine
13884,9255,161.276849,73.431501,0.890331,9387,108.55336,0.770736,383.148,0.792233,2.19629,Gonen
17925,8640,164.827794,67.546699,0.912175,8829,104.884649,0.640712,383.149,0.739585,2.440205,Gonen
16290,8679,160.218857,70.207946,0.898877,8955,105.121102,0.8078,383.156,0.742896,2.282062,Gonen
10709,9462,158.851737,76.442889,0.876599,9624,109.760615,0.694867,383.157,0.809915,2.078045,Gonen
15032,8937,160.848629,71.993332,0.894242,9167,106.672123,0.608456,383.167,0.764937,2.234216,Gonen
14044,8992,160.017797,72.690461,0.890867,9278,106.99986,0.583593,383.176,0.769608,2.201359,Gonen
14001,9126,160.820294,73.108084,0.890698,9360,107.794175,0.59229,383.184,0.781044,2.199761,Gonen
17694,8841,164.873766,69.037218,0.908112,8990,106.097647,0.539908,383.196,0.756605,2.388187,Gonen
6118,9548,153.424883,80.472548,0.851406,9818,110.258293,0.736956,383.208,0.817058,1.906549,Gonen
12783,8894,157.275578,72.835697,0.886301,9153,106.415189,0.640225,383.208,0.761093,2.15932,Gonen
16334,8954,161.836905,70.857128,0.899058,9151,106.773531,0.717468,383.215,0.7662,2.283989,Gonen
14130,8918,159.029834,72.165094,0.891112,9209,106.558671,0.692714,383.223,0.763087,2.203695,Gonen
11723,9304,159.046702,75.118216,0.881436,9480,108.840345,0.740764,383.224,0.796112,2.117285,Gonen
12679,9293,160.393848,74.412418,0.885869,9472,108.775986,0.581467,383.229,0.79515,2.155472,Gonen
13111,9027,159.062605,73.251506,0.887649,9292,107.207898,0.701671,383.232,0.772378,2.171459,Gonen
15958,8962,162.066915,71.464935,0.897527,9209,106.821219,0.601638,383.233,0.766812,2.267782,Gonen
15615,8947,161.047872,71.440194,0.896227,9192,106.731786,0.574705,383.237,0.765513,2.254303,Gonen
13063,9079,159.657694,73.585209,0.887455,9310,107.51624,0.693583,383.24,0.776795,2.169698,Gonen
11929,9437,160.426559,75.434428,0.882554,9606,109.615517,0.791363,383.248,0.807391,2.126702,Gonen
14174,9103,160.691075,72.864588,0.891284,9269,107.658254,0.795161,383.248,0.778816,2.205338,Gonen
17315,8683,162.265381,69.157855,0.904628,8926,105.145323,0.549731,383.255,0.742855,2.346304,Gonen
12560,9013,158.244729,73.555913,0.885403,9260,107.124731,0.679713,383.257,0.771079,2.151353,Gonen
16667,8889,162.381519,70.540237,0.900715,9151,106.385273,0.58488,383.258,0.760467,2.30197,Gonen
7756,7363,171.683139,55.470053,0.946366,7546,96.823875,0.477033,383.261,0.629906,3.09506,Jasmine
11058,9198,157.326508,75.328142,0.877923,9454,108.218563,0.579511,383.262,0.786886,2.088549,Gonen
13484,9128,160.113106,73.342563,0.888918,9343,107.805986,0.664918,383.274,0.780848,2.183086,Gonen
15916,9005,162.126812,71.551226,0.897345,9261,107.077178,0.562531,383.277,0.770314,2.265884,Gonen
16102,8845,161.062214,70.822229,0.898135,9018,106.121646,0.575509,383.31,0.756497,2.274176,Gonen
16654,8715,160.874217,69.903582,0.900661,8942,105.338894,0.543058,383.311,0.745375,2.301373,Gonen
16319,9019,162.70096,71.256599,0.898994,9173,107.160382,0.571691,383.312,0.771371,2.283311,Gonen
10959,9328,157.791538,75.666303,0.877524,9538,108.980633,0.757143,383.314,0.797791,2.085361,Gonen
16949,8630,160.852825,69.426566,0.902058,8859,104.823935,0.565531,383.317,0.738082,2.316877,Gonen
6757,7338,169.427237,55.883422,0.944038,7542,96.659359,0.770879,383.322,0.627567,3.031798,Jasmine
1340,6771,153.564479,57.665577,0.926817,7075,92.849906,0.490866,383.325,0.579066,2.663018,Jasmine
14778,8984,160.671652,72.186721,0.89339,9251,106.952251,0.646703,383.331,0.768302,2.225779,Gonen
15168,9073,161.761534,72.251994,0.894705,9294,107.480707,0.692384,383.331,0.775913,2.238852,Gonen
16442,8936,162.253626,70.859272,0.899598,9153,106.666155,0.665376,383.339,0.764165,2.289801,Gonen
11657,9086,157.823479,74.654696,0.881048,9369,107.55768,0.569798,383.344,0.776972,2.114046,Gonen
11986,9281,159.507312,74.928561,0.882799,9491,108.705732,0.596159,383.344,0.793647,2.128792,Gonen
14555,9225,161.99645,73.045998,0.892569,9385,108.37728,0.665584,383.348,0.788842,2.217732,Gonen
11347,8786,154.912893,73.790272,0.879264,9094,105.767115,0.600711,383.35,0.751294,2.099367,Gonen
7911,9513,156.012419,78.251991,0.865114,9759,110.056021,0.740196,383.356,0.813435,1.993718,Gonen
14860,8934,160.080468,71.816896,0.893718,9221,106.654217,0.685228,383.356,0.763926,2.229008,Gonen
17028,8690,161.763105,69.637059,0.902596,8960,105.187697,0.658932,383.356,0.743062,2.322946,Gonen
17162,8506,160.27185,68.701485,0.903468,8737,104.068129,0.596912,383.356,0.727329,2.332873,Gonen
14506,8944,159.845312,72.134689,0.892383,9237,106.713891,0.57774,383.362,0.764757,2.215928,Gonen
14243,8951,159.039358,72.043818,0.891514,9131,106.755642,0.683804,383.373,0.765312,2.207536,Gonen
12187,9101,158.464048,74.126304,0.883845,9393,107.646426,0.762739,383.38,0.778108,2.137757,Gonen
15695,8981,161.587036,71.573678,0.89655,9203,106.934393,0.650043,383.381,0.767845,2.257632,Gonen
9472,7206,174.20982,53.719565,0.951269,7407,95.786033,0.433053,383.388,0.616066,3.242949,Jasmine
17767,8662,164.11973,68.327639,0.909214,8909,105.018098,0.56276,383.391,0.740533,2.401952,Gonen
8934,9299,156.133756,76.947482,0.870125,9557,108.811096,0.784329,383.397,0.794966,2.029095,Gonen
16142,8805,160.872392,70.694797,0.898269,9094,105.881416,0.579887,383.409,0.752687,2.27559,Gonen
10968,6801,176.421896,49.83435,0.959275,7041,93.055371,0.689757,383.413,0.581365,3.540166,Jasmine
17828,8706,164.592645,68.115156,0.910349,8951,105.284488,0.576556,383.432,0.744135,2.416388,Gonen
11704,9218,158.697829,74.979622,0.881348,9490,108.336153,0.595632,383.433,0.787894,2.116546,Gonen
16399,8891,161.78662,70.733277,0.899364,9155,106.39724,0.55179,383.436,0.759932,2.287277,Gonen
10374,6905,174.606403,51.644528,0.955257,7076,93.764167,0.721074,383.446,0.590154,3.380927,Jasmine
8606,8297,147.14101,72.86991,0.868757,8535,102.781655,0.685929,383.447,0.709121,2.019229,Gonen
14858,8783,159.237408,71.439487,0.893715,9118,105.749056,0.717214,383.455,0.750627,2.228983,Gonen
13872,9132,160.764981,73.20573,0.890308,9393,107.829604,0.595035,383.458,0.780441,2.196071,Gonen
11737,9085,157.827385,74.515086,0.881529,9378,107.551761,0.652517,383.464,0.7764,2.118059,Gonen
13498,8860,157.942386,72.329138,0.88898,9136,106.211592,0.723561,383.464,0.757172,2.183662,Gonen
11585,9385,159.503388,75.624924,0.880456,9554,109.313097,0.807798,383.48,0.801971,2.109138,Gonen
11699,9298,159.131944,75.193722,0.881318,9524,108.805245,0.591928,383.485,0.794516,2.116293,Gonen
16344,8692,159.496104,69.819374,0.899097,8843,105.199801,0.568997,383.492,0.742706,2.28441,Gonen
14080,9175,161.11721,73.159497,0.890963,9346,108.083175,0.599634,383.51,0.783903,2.202273,Gonen
17166,8829,162.772114,69.768263,0.903482,9118,106.025619,0.631861,383.513,0.75433,2.333039,Gonen
11784,9041,157.695958,74.390295,0.881742,9398,107.291,0.60479,383.515,0.772434,2.119846,Gonen
4941,7065,164.211888,56.181601,0.939653,7322,94.84428,0.477881,383.517,0.603605,2.922877,Jasmine
12466,9286,159.947215,74.466898,0.88501,9459,108.73501,0.734652,383.521,0.793342,2.147897,Gonen
17670,8398,161.895725,67.885567,0.90784,8726,103.405347,0.583194,383.522,0.717472,2.384833,Gonen
12764,9185,159.915805,74.083111,0.886221,9439,108.14206,0.596119,383.524,0.784701,2.1586,Gonen
17825,8793,165.208419,68.393892,0.910283,8942,105.80924,0.553855,383.54,0.751148,2.415543,Gonen
13415,9156,160.042433,73.374284,0.888711,9318,107.971206,0.577301,383.544,0.782141,2.181179,Gonen
10082,9378,157.621376,76.588743,0.874013,9533,109.272322,0.775747,383.545,0.801101,2.058023,Gonen
11878,9177,158.184248,74.463869,0.882271,9391,108.094955,0.684953,383.546,0.783927,2.124309,Gonen
14138,9022,159.837251,72.52652,0.891128,9288,107.178203,0.576449,383.55,0.77067,2.203846,Gonen
13019,8996,158.694102,73.195766,0.887276,9262,107.023656,0.779279,383.554,0.768433,2.168078,Gonen
17750,8584,162.87313,67.913104,0.908921,8863,104.544193,0.622254,383.555,0.733237,2.398258,Gonen
17262,8707,162.972677,69.61342,0.904182,8883,105.290535,0.544188,383.569,0.743689,2.34111,Gonen
13722,8860,158.48859,72.330945,0.889785,9161,106.211592,0.794833,383.57,0.756753,2.191159,Gonen
12992,9216,160.007728,73.829879,0.887185,9414,108.3244,0.616537,383.581,0.787115,2.167249,Gonen
15075,8699,159.011769,71.133161,0.894361,9036,105.242153,0.572378,383.581,0.742959,2.23541,Gonen
15681,9037,162.23623,71.872357,0.896516,9269,107.267263,0.779589,383.595,0.771771,2.257283,Gonen
16256,8973,162.470918,71.253371,0.898702,9187,106.886755,0.676085,383.595,0.766305,2.280186,Gonen
12244,8924,157.193897,73.455236,0.884104,9264,106.594511,0.619722,383.597,0.762112,2.139996,Gonen
12058,9020,157.658296,73.965078,0.88312,9287,107.166323,0.581785,383.601,0.770295,2.131523,Gonen
10210,9244,156.616481,75.943372,0.874569,9463,108.488831,0.683323,383.605,0.789408,2.06228,Gonen
13361,8831,157.7344,72.36687,0.888545,9113,106.037627,0.634274,383.613,0.754107,2.179649,Gonen
10948,9200,157.439391,75.5223,0.877437,9429,108.230328,0.781316,383.645,0.785486,2.084674,Gonen
12419,9139,158.838432,74.006435,0.884825,9403,107.870924,0.611386,383.648,0.780266,2.146279,Gonen
18053,8349,164.029627,65.459665,0.91692,8705,103.103234,0.615164,383.663,0.712762,2.505812,Gonen
17405,8533,162.185395,68.903652,0.905266,8832,104.233167,0.779412,383.669,0.728447,2.3538,Gonen
16544,9194,164.509722,71.673971,0.900101,9328,108.195029,0.588529,383.672,0.784864,2.295251,Gonen
15204,9063,161.785105,72.221932,0.89483,9294,107.42146,0.608255,383.679,0.773652,2.24011,Gonen
11168,9056,156.494995,74.767539,0.878489,9347,107.379967,0.717137,383.686,0.773026,2.093087,Gonen
13887,8957,159.235882,72.501495,0.890334,9207,106.791416,0.700751,383.694,0.764544,2.196312,Gonen
17182,8919,163.714217,70.147414,0.903554,9101,106.564645,0.748615,383.694,0.7613,2.33386,Gonen
12832,9143,159.587135,73.850408,0.886484,9404,107.894528,0.66398,383.695,0.780416,2.160951,Gonen
11937,8931,156.855189,73.746067,0.882584,9236,106.636309,0.651517,383.696,0.762317,2.126963,Gonen
12069,9373,160.222849,75.14845,0.883185,9553,109.243189,0.646236,383.696,0.800044,2.132085,Gonen
16959,9030,164.024573,70.755762,0.902174,9176,107.225711,0.555248,383.699,0.770755,2.31818,Gonen
11801,9264,159.100657,75.014,0.881873,9435,108.606128,0.797383,383.702,0.790716,2.120946,Gonen
17899,8660,164.417064,67.530833,0.911758,8893,105.005973,0.788133,383.702,0.739162,2.434696,Gonen
16593,8827,161.742531,70.381976,0.900359,9081,106.01361,0.617791,383.704,0.753408,2.298067,Gonen
12573,8929,157.645476,73.262971,0.885451,9263,106.624368,0.734293,383.711,0.762086,2.151776,Gonen
16268,8854,161.591787,70.841097,0.898782,9109,106.175623,0.549256,383.732,0.755602,2.281046,Gonen
14969,9112,162.005777,72.572893,0.894051,9289,107.711461,0.617721,383.745,0.777568,2.232318,Gonen
6322,9244,151.142786,78.6122,0.854094,9574,108.488831,0.737573,383.753,0.788799,1.922638,Gonen
18034,7922,159.857435,64.27246,0.915613,8232,100.432085,0.664319,383.753,0.675991,2.487184,Gonen
13889,9034,160.055558,72.874535,0.890334,9299,107.249457,0.594968,383.756,0.770867,2.196317,Gonen
12231,9252,159.560913,74.575549,0.884057,9411,108.535765,0.58855,383.757,0.789465,2.139587,Gonen
13670,9154,160.835477,73.452573,0.889624,9338,107.959413,0.581945,383.774,0.781034,2.189651,Gonen
13661,9149,160.453291,73.28634,0.889597,9340,107.929924,0.591938,383.775,0.780603,2.189402,Gonen
13388,8812,157.207315,72.104473,0.888613,9137,105.923495,0.631685,383.779,0.751834,2.180271,Gonen
14294,9138,161.213528,72.972778,0.89169,9343,107.865022,0.782363,383.794,0.779587,2.209228,Gonen
14469,8973,159.746406,72.134071,0.892244,9233,106.886755,0.625514,383.795,0.765507,2.214576,Gonen
17313,8865,164.395832,70.07451,0.904603,9088,106.241558,0.589115,383.796,0.756289,2.346015,Gonen
11062,9286,158.187622,75.721579,0.877988,9575,108.73501,0.598711,383.797,0.792201,2.089069,Gonen
12820,9182,159.747668,73.944324,0.88642,9436,108.124398,0.56985,383.816,0.783251,2.160378,Gonen
15871,8929,161.470964,71.316214,0.89718,9162,106.624368,0.576883,383.824,0.761638,2.264155,Gonen
3776,7303,164.132262,57.527368,0.936565,7556,96.428566,0.759384,383.835,0.622905,2.853116,Jasmine
15071,8980,161.115949,72.080346,0.894343,9221,106.928439,0.577418,383.846,0.7659,2.235227,Gonen
10888,9216,157.40732,75.556797,0.877264,9448,108.3244,0.721014,383.852,0.786004,2.083298,Gonen
11933,9210,158.717391,74.625265,0.882572,9386,108.289132,0.737981,383.86,0.785459,2.126859,Gonen
13693,9057,160.230496,73.156249,0.889688,9360,107.385896,0.596483,383.87,0.772371,2.19025,Gonen
17338,8741,163.037103,69.447962,0.90474,9009,105.495909,0.759955,383.876,0.745399,2.347615,Gonen
10788,9038,155.712288,74.873477,0.876806,9286,107.273198,0.782918,383.877,0.770722,2.079672,Gonen
17995,8136,162.146168,65.791439,0.913982,8540,101.779551,0.521739,383.884,0.693778,2.464548,Gonen
11664,9408,159.876343,75.61169,0.881095,9586,109.446963,0.62934,383.886,0.802237,2.114439,Gonen
13096,8918,157.872256,72.715562,0.887609,9110,106.558671,0.783105,383.886,0.760454,2.171093,Gonen
17570,8521,161.652604,68.181445,0.906699,8836,104.159849,0.700395,383.893,0.726574,2.370918,Gonen
10306,6836,173.706678,51.585371,0.954887,7141,93.29451,0.609269,383.901,0.582872,3.367363,Jasmine
17103,8844,162.825563,69.916766,0.903116,9141,106.115647,0.620196,383.902,0.754081,2.328849,Gonen
13411,8955,159.061981,72.92737,0.888703,9209,106.779493,0.582666,383.904,0.763537,2.181101,Gonen
14361,9102,161.147677,72.868312,0.891925,9364,107.65234,0.58156,383.907,0.776059,2.211492,Gonen
17932,8702,165.522032,67.793214,0.912278,8916,105.260299,0.578283,383.912,0.741935,2.441572,Gonen
16914,8954,163.322708,70.546262,0.9019,9164,106.773531,0.66622,383.918,0.763396,2.315115,Gonen
16001,8966,161.922926,71.33304,0.897734,9209,106.845055,0.624721,383.928,0.764379,2.269957,Gonen
4654,7443,166.598544,57.347605,0.938887,7624,97.348456,0.503041,383.93,0.634532,2.905065,Jasmine
13832,9063,160.241767,73.000888,0.890201,9353,107.42146,0.649677,383.935,0.772621,2.195066,Gonen
4385,7369,166.131813,57.493053,0.938209,7606,96.863317,0.702211,383.951,0.628155,2.889598,Jasmine
13366,9028,159.187118,73.025838,0.888569,9291,107.213836,0.772152,383.959,0.769541,2.179874,Gonen
15396,9028,161.220507,71.746216,0.895521,9226,107.213836,0.645595,383.977,0.769469,2.247094,Gonen
17032,9031,164.217545,70.680922,0.902633,9192,107.231648,0.587573,383.978,0.76972,2.323365,Gonen
14534,8975,160.220604,72.272328,0.892483,9234,106.898667,0.742718,383.984,0.764924,2.216901,Gonen
14843,8917,160.559646,72.049626,0.893662,9134,106.552696,0.769237,384,0.759917,2.228459,Gonen
17960,8524,164.083895,66.943605,0.912989,8786,104.178183,0.624927,384.009,0.726391,2.451076,Gonen
15309,8930,161.333112,71.898813,0.895205,9194,106.630339,0.724838,384.017,0.760958,2.243891,Gonen
16164,8936,162.468299,71.375694,0.89833,9132,106.666155,0.788007,384.017,0.761469,2.276241,Gonen
14618,9098,161.421264,72.710871,0.892806,9333,107.628683,0.560705,384.031,0.775217,2.220043,Gonen
17816,8539,163.206329,67.678323,0.909968,8873,104.269806,0.77996,384.033,0.727578,2.411501,Gonen
11967,9317,159.590097,74.992637,0.882715,9558,108.916357,0.590581,384.046,0.793815,2.128077,Gonen
16227,8694,159.738472,70.104984,0.898549,8960,105.211903,0.755869,384.05,0.74072,2.278561,Gonen
16458,8807,161.671542,70.584092,0.899661,9095,105.89344,0.630287,384.051,0.750343,2.290481,Gonen
13532,8945,158.788112,72.665965,0.889143,9160,106.719856,0.569455,384.055,0.762085,2.185179,Gonen
14938,9094,161.616549,72.428718,0.893958,9298,107.60502,0.670056,384.1,0.774598,2.231388,Gonen
16392,8707,159.857189,69.90021,0.899332,9001,105.290535,0.600483,384.103,0.741623,2.286934,Gonen
16150,8941,161.756676,71.078097,0.898285,9247,106.695992,0.559337,384.104,0.76155,2.27576,Gonen
15078,8956,160.56457,71.818339,0.894391,9328,106.785455,0.648234,384.109,0.762808,2.235704,Gonen
16611,8856,162.383083,70.633721,0.900439,9108,106.187614,0.73287,384.116,0.754263,2.298946,Gonen
18071,8447,165.44478,65.763808,0.917603,8616,103.706579,0.778238,384.116,0.719428,2.515742,Gonen
14154,9067,160.809325,72.944762,0.8912,9347,107.445162,0.610572,384.118,0.772226,2.204536,Gonen
10666,9580,159.613902,76.865419,0.876407,9749,110.442903,0.638922,384.119,0.815913,2.076537,Gonen
11479,9398,159.023573,75.569436,0.879873,9574,109.38878,0.620003,384.119,0.800412,2.104337,Gonen
15578,8997,161.664247,71.753256,0.896105,9215,107.029604,0.614969,384.134,0.7662,2.253058,Gonen
18040,8430,164.630343,66.00418,0.916112,8684,103.602169,0.607174,384.134,0.717913,2.494241,Gonen
16048,9106,163.164595,71.820927,0.897912,9279,107.675992,0.691157,384.15,0.775418,2.271825,Gonen
15614,9053,162.015404,71.870977,0.896222,9245,107.36218,0.601608,384.152,0.770897,2.254254,Gonen
13834,9137,160.670234,73.193988,0.890208,9304,107.85912,0.571205,384.155,0.778037,2.195129,Gonen
15923,8900,161.688488,71.351249,0.897365,9131,106.451078,0.691047,384.166,0.757813,2.266092,Gonen
7357,7193,168.658847,54.969929,0.945396,7399,95.699593,0.480174,384.179,0.612425,3.068202,Jasmine
17735,8810,164.570203,68.700265,0.908699,8964,105.911474,0.660172,384.183,0.750083,2.395481,Gonen
12414,9211,159.615834,74.372796,0.884812,9472,108.295011,0.57197,384.188,0.784204,2.146159,Gonen
12485,9000,158.373984,73.709843,0.885092,9282,107.047447,0.775394,384.191,0.766228,2.148614,Gonen
14478,9241,162.05799,73.168304,0.892274,9427,108.471225,0.633292,384.192,0.786742,2.214866,Gonen
17611,8561,162.261923,68.277879,0.907159,8792,104.404041,0.546994,384.194,0.728842,2.376493,Gonen
13814,9051,159.688423,72.763736,0.890154,9269,107.35032,0.588109,384.195,0.770554,2.194616,Gonen
16741,9139,164.626682,71.395632,0.901066,9298,107.870924,0.588095,384.202,0.778017,2.305837,Gonen
14706,9084,161.256588,72.522853,0.893162,9320,107.545841,0.564469,384.206,0.773319,2.223528,Gonen
17632,8368,160.222787,67.340992,0.907387,8617,103.220485,0.724502,384.207,0.712362,2.379276,Gonen
10860,9254,157.454858,75.608494,0.877164,9555,108.547495,0.666139,384.208,0.787783,2.082502,Gonen
14974,8877,159.544557,71.465846,0.894065,9059,106.31344,0.565126,384.212,0.755674,2.232459,Gonen
14773,8896,159.732162,71.768899,0.893377,9067,106.427153,0.771285,384.216,0.757275,2.225646,Gonen
15868,9237,163.617986,72.266927,0.897172,9402,108.447746,0.626492,384.218,0.786295,2.264078,Gonen
